id,imaging_depth,targeted_structure,cre_line,reporter_line,donor_name,specimen_name,tags,failed
637126539,550,VISpm,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),339814,Ntsr1-Cre_GN220;Ai148-339814,[],False
555040113,375,VISp,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),271750,Rbp4-Cre;Camk2a-tTA;Ai93-271750,[],False
653932503,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355474,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355474,[],False
601841435,375,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),315562,Sst-IRES-Cre;Ai148(CAM)-315562,[],False
612555401,175,VISam,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),334309,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-334309,[],False
1018028202,225,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),482853,Sst-IRES-Cre;Ai148-482853,[],False
652094915,275,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),354074,Cux2-CreERT2;Camk2a-tTA;Ai93-354074,[],False
595337948,350,VISl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),309689,Nr5a1-Cre;Camk2a-tTA;Ai93(CAM)-309689,[],False
915584942,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),464207,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-464207,[],False
601547953,375,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),315122,Sst-IRES-Cre;Ai148(CAM)-315122,[],False
511510893,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),229470,Cux2-CreERT2;Camk2a-tTA;Ai93-229470,[],False
650510286,375,VISl,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),351314,Fezf2-CreER;Ai148-351314,[],False
928325203,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),467951,Vip-IRES-Cre;Ai148-467951,[],False
574529963,175,VISpm,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f)-hyg,296708,Emx1-IRES-Cre;Camk2a-tTA;Ai93-hyg-296708,[],False
643667453,375,VISl,Tlx3-Cre_PL56,Ai148(TIT2L-GC6f-ICL-tTA2),345270,Tlx3-Cre_PL56;Ai148-345270,[],False
511510670,175,VISp,Cux2-CreERT2,Ai93(TITL-GCaMP6f),225037,Cux2-CreERT2;Camk2a-tTA;Ai93-225037,[],False
660065749,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),361807,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-361807,[],False
566307034,275,VISam,Cux2-CreERT2,Ai93(TITL-GCaMP6f),282817,Cux2-CreERT2;Camk2a-tTA;Ai93-282817,[],False
652842570,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),355470,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-355470,[],False
545578995,375,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),260936,Emx1-IRES-Cre;Camk2a-tTA;Ai93-260936,[],False
575771818,375,VISl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),292490,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-292490,[],False
564791561,365,VISal,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),280643,Emx1-IRES-Cre;Camk2a-tTA;Ai93-280643,[],False
1018028411,300,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),453989,Vip-IRES-Cre;Ai148-453989,[],False
555749366,350,VISpm,Nr5a1-Cre,Ai93(TITL-GCaMP6f),261967,Nr5a1-Cre;Camk2a-tTA;Ai93-261967,[],False
1039579201,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),524274,Sst-IRES-Cre;Ai148-524274,[],False
511510945,275,VISl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),229107,Cux2-CreERT2;Camk2a-tTA;Ai93-229107,[],False
617395453,275,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336243,Vip-IRES-Cre;Ai148-336243,[],False
643592301,375,VISp,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),344179,Fezf2-CreER;Ai148-344179,[],False
1018027853,225,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),438912,Vip-IRES-Cre;Ai148-438912,[],False
511511089,375,VISl,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),234584,Rbp4-Cre;Camk2a-tTA;Ai93-234584,[],False
1006071814,275,VISp,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),495789,Sst-IRES-Cre;Ai148-495789,[],False
606960910,275,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),327595,Sst-IRES-Cre;Ai148(CAM)-327595,[],False
685063218,350,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),377629,Sst-IRES-Cre;Ai148-377629,[],False
1064333322,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),544261,Vip-IRES-Cre;Ai148-544261,[],False
511500480,275,VISal,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),232623,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-232623,[],False
929913236,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),468866,Vip-IRES-Cre;Ai148-468866,[],False
607426688,175,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),326489,Vip-IRES-Cre;Ai148-326489,[],False
584475415,375,VISal,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),300664,Rbp4-Cre_KL100;Camk2a-tTA;Ai93-300664,[],False
559792042,275,VISl,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),276948,Emx1-IRES-Cre;Camk2a-tTA;Ai93-276948,[],False
665726616,570,VISl,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),370773,Ntsr1-Cre_GN220;Ai148-370773,[],False
571039045,350,VISrl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),286360,Nr5a1-Cre;Camk2a-tTA;Ai93-286360,[],False
643061996,275,VISrl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),338505,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-338505,[],False
686912320,550,VISp,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),377129,Ntsr1-Cre_GN220;Ai148-377129,[],False
511511083,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),233215,Cux2-CreERT2;Camk2a-tTA;Ai93-233215,[],False
657390169,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),354087,Vip-IRES-Cre;Ai148-354087,[],False
803517529,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),425493,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-425493,[],False
511976252,175,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),233214,Cux2-CreERT2;Camk2a-tTA;Ai93-233214,[],False
661744802,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),361635,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-361635,[],False
569981238,275,VISrl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),284417,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-284417,[],False
710504561,375,VISp,Pvalb-IRES-Cre,Ai162(TIT2L-GC6s-ICL-tTA2),388804,Pvalb-IRES-Cre;Ai162-388804,[],False
603763385,325,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),323528,Sst-IRES-Cre;Ai148(CAM)-323528,[],False
991913246,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),489066,Vip-IRES-Cre;Ai148-489066,[],False
638753614,175,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),340467,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-340467,[],False
551657958,175,VISl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),268773,Cux2-CreERT2;Camk2a-tTA;Ai93-268773,[],False
511510896,375,VISp,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),226219,Rbp4-Cre;Camk2a-tTA;Ai93-226219,[],False
614556104,275,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336246,Vip-IRES-Cre;Ai148-336246,[],False
539291370,335,VISp,Nr5a1-Cre,Ai93(TITL-GCaMP6f),250606,Nr5a1-Cre;Camk2a-tTA;Ai93-250606,[],False
890047007,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),456916,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-456916,[],False
896318095,375,VISp,Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),462468,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-462468,[],False
603502696,350,VISrl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),323753,Nr5a1-Cre;Camk2a-tTA;Ai93(CAM)-323753,[],False
570008442,275,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),283284,Cux2-CreERT2;Camk2a-tTA;Ai93-283284,[],False
591460068,275,VISal,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),305467,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-305467,[],False
658534530,275,VISpm,Cux2-CreERT2,Ai93(TITL-GCaMP6f),360565,Cux2-CreERT2;Camk2a-tTA;Ai93-360565,[],False
659746623,275,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),356796,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-356796,[],False
665722299,550,VISp,Ntsr1-Cre_GN220,Ai148(TIT2L-GC6f-ICL-tTA2),362287,Ntsr1-Cre_GN220;Ai148-362287,[],False
658518484,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),360897,Vip-IRES-Cre;Ai148-360897,[],False
602616431,350,VISp,Nr5a1-Cre,Ai93(TITL-GCaMP6f),323753,Nr5a1-Cre;Camk2a-tTA;Ai93(CAM)-323753,[],False
657472844,175,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),360902,Vip-IRES-Cre;Ai148-360902,[],False
657804822,350,VISrl,Nr5a1-Cre,Ai93(TITL-GCaMP6f),361003,Nr5a1-Cre;Camk2a-tTA;Ai93-361003,[],False
658816711,350,VISp,Nr5a1-Cre,Ai93(TITL-GCaMP6f),361002,Nr5a1-Cre;Camk2a-tTA;Ai93-361002,[],False
659752540,250,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),357433,Vip-IRES-Cre;Ai148-357433,[],False
657224239,175,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),357433,Vip-IRES-Cre;Ai148-357433,[],False
644061873,175,VISl,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),347751,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-347751,[],False
606872639,375,VISl,Fezf2-CreER,Ai148(TIT2L-GC6f-ICL-tTA2),325006,Fezf2-CreER;Ai148(CAM)-325006,[],False
602397921,275,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),321822,Sst-IRES-Cre;Ai148(CAM)-321822,[],False
876693090,175,VISp,Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),449441,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-449441,[],False
581676514,250,VISl,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),300424,Sst-IRES-Cre;Ai148(CAM)-300424,[],False
957570596,175,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),467953,Vip-IRES-Cre;Ai148-467953,[],False
930024022,175,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),459773,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-459773,[],False
531134088,335,VISp,Scnn1a-Tg3-Cre,Ai93(TITL-GCaMP6f),246775,Scnn1a-Tg3-Cre;Camk2a-tTA;Ai93-246775,[],False
814796612,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),412366,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-412366,[],False
1018027599,225,VISp,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),449653,Vip-IRES-Cre;Ai148-449653,[],False
589253442,275,VISpm,Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),306503,Sst-IRES-Cre;Ai148(CAM)-306503,[],False
601374504,275,VISpm,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),317644,Vip-IRES-Cre;Ai148-317644,[],False
556936862,300,VISpm,Nr5a1-Cre,Ai93(TITL-GCaMP6f),266396,Nr5a1-Cre;Camk2a-tTA;Ai93-266396,[],False
563364151,375,VISal,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),283147,Emx1-IRES-Cre;Camk2a-tTA;Ai93-283147,[],False
957366099,375,VISp,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),476631,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-476631,[],False
657785848,375,VISpm,Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),356790,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-356790.0,[],False
571684731,375,VISpm,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),288600,Rbp4-Cre;Camk2a-tTA;Ai93-288600,[],False
640198007,275,VISrl,Rorb-IRES2-Cre,Ai93(TITL-GCaMP6f),338502,Rorb-IRES2-Cre;Camk2a-tTA;Ai93-338502,[],False
627823633,175,VISl,Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),336898,Vip-IRES-Cre;Ai148-336898,[],False
511511006,375,VISpm,Rbp4-Cre_KL100,Ai93(TITL-GCaMP6f),233442,Rbp4-Cre;Camk2a-tTA;Ai93-233442,[],False
591392164,175,VISrl,Cux2-CreERT2,Ai93(TITL-GCaMP6f),308148,Cux2-CreERT2;Camk2a-tTA;Ai93-308148,[],False
527676429,275,VISp,Emx1-IRES-Cre,Ai93(TITL-GCaMP6f),237706,Emx1-IRES-Cre;Camk2a-tTA;Ai93-237706,['Epileptiform Events'],False
637669268,375,VISp,Tlx3-Cre_PL56,Ai148(TIT2L-GC6f-ICL-tTA2),340427,Tlx3-Cre_PL56;Ai148-340427,[],False
